GeneID	GYAPG	GYAOY	GYAOZ	GYAPA	GYAPB	GYAPC	GYAPH	GYAPN	GYAPO	GYAPP	GYAPS	GYAPT
jgi.p|Debha1|3922	3577	22825	15368	20687	10635	16042	4500	6986	3636	8596	10292	4317
jgi.p|Debha1|3923	10	41	35	54	23	37	174	77	72	31	32	23
jgi.p|Debha1|3924	25	59	32	63	12	36	238	50	82	33	43	22
jgi.p|Debha1|3925	472	1496	1761	1616	805	1613	881	379	483	1093	1452	588
jgi.p|Debha1|3926	69	146	219	173	59	127	359	88	157	171	129	84
jgi.p|Debha1|3927	40	150	151	134	58	159	677	334	352	184	197	91
jgi.p|Debha1|3928	1569	1558	3775	1974	993	1521	6375	1311	2411	1794	1807	953
jgi.p|Debha1|3929	333	308	804	253	152	405	1310	231	463	762	695	308
jgi.p|Debha1|393	979	1731	3286	1871	1104	2650	4617	1142	1987	2603	2876	1363
jgi.p|Debha1|3930	63	42	125	44	17	59	328	40	134	70	76	29
jgi.p|Debha1|3931	309	299	720	270	206	340	1037	288	466	814	700	345
jgi.p|Debha1|3932	11	33	48	38	21	53	270	77	78	35	35	12
jgi.p|Debha1|3933	205	217	545	243	145	220	2750	567	1126	405	379	192
jgi.p|Debha1|3934	41	86	146	79	50	51	263	62	79	129	121	68
jgi.p|Debha1|3935	7	32	17	29	5	11	58	19	17	16	26	13
jgi.p|Debha1|3936	125	270	360	242	108	156	1299	304	551	213	191	115
jgi.p|Debha1|3937	3060	20659	13993	22534	10196	18634	8979	6835	4521	7588	9724	4638
jgi.p|Debha1|3938	13	48	29	55	22	17	124	56	36	43	37	16
jgi.p|Debha1|3939	660	628	1650	763	447	553	1325	280	682	1116	1284	589
jgi.p|Debha1|394	191	333	501	385	227	327	1487	576	734	498	547	242
jgi.p|Debha1|3940	33	56	91	49	44	112	599	127	234	106	126	34
jgi.p|Debha1|3941	15145	50217	64558	50690	31917	58710	10038	5143	4688	39973	44186	18594
jgi.p|Debha1|3942	25718	46208	84152	45404	31803	50310	19690	7513	9307	54811	61638	25484
jgi.p|Debha1|3943	106	186	339	202	106	206	764	188	329	343	268	144
jgi.p|Debha1|3944	262	1486	1054	1410	750	1332	661	982	504	843	851	381
jgi.p|Debha1|3945	654	598	1500	661	340	588	1778	366	781	1211	1265	583
jgi.p|Debha1|3946	65	331	254	453	133	277	364	165	133	113	100	64
jgi.p|Debha1|3947	661	2965	2676	3211	1826	3729	2721	1825	1654	1855	2326	1025
jgi.p|Debha1|3948	10	25	45	36	10	13	131	87	56	14	29	20
jgi.p|Debha1|3949	12	46	76	75	38	43	327	113	131	46	51	32
jgi.p|Debha1|395	777	3200	2894	3200	2062	2737	1651	1372	1099	1770	2154	881
jgi.p|Debha1|3950	50	181	166	195	76	123	256	134	141	136	111	67
jgi.p|Debha1|3951	63	142	175	156	78	64	443	184	191	135	102	47
jgi.p|Debha1|3952	1	28	18	16	5	24	57	24	21	12	3	6
jgi.p|Debha1|3953	109	347	355	298	208	221	191	149	141	283	290	135
jgi.p|Debha1|3954	155	294	349	227	168	269	645	214	347	298	361	154
jgi.p|Debha1|3955	16	103	58	101	29	38	303	164	217	48	79	28
jgi.p|Debha1|3956	20	95	70	91	25	28	1260	328	456	76	108	54
jgi.p|Debha1|3957	353	525	957	535	306	552	2244	502	1021	594	763	388
jgi.p|Debha1|3958	1174	2681	4213	3051	1411	3108	2674	824	1365	2419	2788	1291
jgi.p|Debha1|3959	12	18	21	21	14	18	185	73	57	17	9	7
jgi.p|Debha1|396	283	445	800	467	317	470	571	240	297	564	496	277
jgi.p|Debha1|3960	55	83	105	122	64	72	184	80	79	91	71	29
jgi.p|Debha1|3961	6	17	4	16	7	15	85	37	54	8	14	8
jgi.p|Debha1|3962	95	237	211	210	115	172	422	186	197	197	205	101
jgi.p|Debha1|3963	46	93	104	84	72	68	227	122	114	89	110	54
jgi.p|Debha1|3964	510	1356	1277	1350	757	1167	1456	947	887	1273	1257	554
jgi.p|Debha1|3965	39	59	111	67	40	46	316	82	95	115	100	62
jgi.p|Debha1|3966	181	697	468	774	209	324	273	186	204	272	249	130
jgi.p|Debha1|3967	149	180	251	241	133	224	1165	225	513	188	240	108
jgi.p|Debha1|3968	141	265	339	276	170	191	368	91	130	270	332	149
jgi.p|Debha1|3969	142	417	378	449	187	296	454	204	226	264	318	144
jgi.p|Debha1|397	1859	2455	4919	2486	1612	2942	7417	2613	3851	3620	4133	1850
jgi.p|Debha1|3970	1699	2223	3385	2199	1466	2596	11568	2511	4562	2814	2987	1438
jgi.p|Debha1|3971	35	90	83	129	62	71	672	202	279	127	101	57
jgi.p|Debha1|3972	51	143	188	185	90	131	642	226	285	147	157	58
jgi.p|Debha1|3973	45	84	86	112	44	61	181	70	74	101	89	33
jgi.p|Debha1|3974	180	295	405	303	142	156	876	232	308	299	274	135
jgi.p|Debha1|3975	50	81	138	80	72	125	753	236	312	136	96	63
jgi.p|Debha1|3976	49	88	115	92	51	78	560	161	219	100	85	58
jgi.p|Debha1|3977	18	29	40	17	10	18	157	59	53	35	21	15
jgi.p|Debha1|3978	20	54	77	80	29	44	149	62	61	50	58	17
jgi.p|Debha1|3979	19	33	38	32	20	23	298	154	103	31	28	14
jgi.p|Debha1|398	289	557	981	639	387	771	859	219	523	744	890	464
jgi.p|Debha1|3980	218	296	476	260	176	167	407	119	229	375	419	204
jgi.p|Debha1|3981	66	76	117	112	47	61	360	88	124	79	64	48
jgi.p|Debha1|3982	6	27	17	25	17	15	77	12	31	14	18	3
jgi.p|Debha1|3983	2006	3678	5923	3918	2551	2885	1909	810	1175	3369	4357	1854
jgi.p|Debha1|3984	86	134	182	179	79	88	363	98	153	149	139	82
jgi.p|Debha1|3985	61	87	158	114	90	127	524	187	285	197	196	84
jgi.p|Debha1|3986	110	192	283	217	143	204	1085	241	559	272	311	119
jgi.p|Debha1|3987	42	113	103	106	28	40	289	97	122	93	84	20
jgi.p|Debha1|3988	179	218	558	264	167	260	459	199	216	363	406	191
jgi.p|Debha1|3989	19	29	21	17	12	18	138	83	67	22	38	21
jgi.p|Debha1|399	313	320	678	331	209	321	589	145	241	428	493	234
jgi.p|Debha1|3990	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Debha1|3991	47	79	127	77	37	61	479	167	204	141	168	51
jgi.p|Debha1|3992	7	5	12	9	3	1	13	6	3	14	10	7
jgi.p|Debha1|3993	0	0	3	0	0	5	3	1	0	2	6	0
jgi.p|Debha1|3994	10	39	24	39	19	31	163	167	56	26	25	11
jgi.p|Debha1|3995	15	39	30	36	24	11	265	75	99	26	31	7
jgi.p|Debha1|3996	1667	1918	3947	2269	1104	1670	1699	471	945	3358	3592	1552
jgi.p|Debha1|3997	78	224	300	185	125	282	142	32	47	212	255	97
jgi.p|Debha1|3998	244	636	927	639	448	935	463	151	214	1096	1269	537
jgi.p|Debha1|3999	29	39	77	45	26	48	371	70	158	46	45	33
jgi.p|Debha1|4	12	29	39	23	22	15	21	14	17	27	26	21
jgi.p|Debha1|40	40	78	109	110	72	103	372	173	214	160	143	61
jgi.p|Debha1|400	1314	2608	4009	2608	1400	3038	1340	503	659	2833	2885	1279
jgi.p|Debha1|4000	109	167	192	219	125	155	600	258	293	257	242	118
jgi.p|Debha1|4001	12	26	68	47	9	16	8	5	4	106	90	50
jgi.p|Debha1|4002	9	12	28	12	11	23	18	3	6	49	60	18
jgi.p|Debha1|4003	2	3	5	2	3	7	0	1	1	3	1	0
jgi.p|Debha1|4004	88	90	210	106	50	67	8	3	3	209	216	67
jgi.p|Debha1|4005	17	10	26	11	2	8	225	27	65	42	33	15
jgi.p|Debha1|4006	388	1181	1427	1208	842	1681	324	142	169	1735	1868	989
jgi.p|Debha1|4007	3	5	4	8	2	15	1	1	3	9	13	6
jgi.p|Debha1|4008	4	8	10	4	1	9	0	1	0	4	11	7
jgi.p|Debha1|4009	33	57	69	55	36	48	76	39	29	59	65	27
jgi.p|Debha1|401	418	533	864	569	356	601	3705	897	1840	682	627	321
jgi.p|Debha1|4010	2	5	5	6	4	2	5	0	0	7	5	4
jgi.p|Debha1|4011	24	19	46	12	8	13	457	63	159	32	43	15
jgi.p|Debha1|4012	31	15	28	18	9	19	374	66	124	29	50	12
jgi.p|Debha1|4013	3	4	2	7	4	1	4	0	1	1	1	1
jgi.p|Debha1|4014	13	18	27	21	15	24	8	2	3	20	32	10
jgi.p|Debha1|4015	465	361	756	412	264	344	3491	635	1447	637	642	352
jgi.p|Debha1|4016	26	58	45	112	17	30	70	19	19	46	37	27
jgi.p|Debha1|4017	131	238	318	261	143	265	147	52	66	246	310	134
jgi.p|Debha1|4018	94	423	272	337	211	434	74	51	38	420	411	170
jgi.p|Debha1|4019	37	52	77	60	22	40	334	41	112	131	131	57
jgi.p|Debha1|402	23	60	44	59	30	30	259	62	91	51	75	17
jgi.p|Debha1|4020	22	25	59	41	24	36	5	3	4	45	44	21
jgi.p|Debha1|4021	4	29	23	28	13	5	1	0	3	9	14	6
jgi.p|Debha1|4022	1	0	1	1	0	0	0	2	1	1	4	0
jgi.p|Debha1|4023	55	73	138	110	60	74	328	105	150	100	101	42
jgi.p|Debha1|4024	135	235	272	289	94	240	1223	322	503	192	223	83
jgi.p|Debha1|4025	319	563	923	523	267	512	434	92	163	725	816	354
jgi.p|Debha1|4026	191	190	312	217	117	191	683	198	277	280	266	130
jgi.p|Debha1|4027	0	0	0	0	0	0	2	0	0	0	1	0
jgi.p|Debha1|4028	9	26	33	35	19	18	16	8	8	44	32	10
jgi.p|Debha1|4029	15	61	38	66	27	41	14	14	11	48	37	16
jgi.p|Debha1|403	241	437	941	552	295	722	4215	1286	1736	552	616	319
jgi.p|Debha1|4030	112	355	454	314	195	348	731	181	333	414	419	200
jgi.p|Debha1|4031	18	38	51	18	13	22	220	58	72	256	297	151
jgi.p|Debha1|4032	5	33	18	37	9	23	67	18	31	48	97	31
jgi.p|Debha1|4033	174	226	606	237	116	348	161	47	83	303	319	164
jgi.p|Debha1|4034	27	48	71	39	16	29	909	163	429	68	73	32
jgi.p|Debha1|4035	20	26	52	64	34	32	179	47	79	46	56	19
jgi.p|Debha1|4036	375	3306	1067	3324	456	830	150	142	123	396	305	209
jgi.p|Debha1|4037	20	65	67	73	26	53	184	76	58	35	38	32
jgi.p|Debha1|4038	133	134	299	171	91	152	273	74	155	200	218	91
jgi.p|Debha1|4039	12	35	52	21	16	36	108	45	47	44	31	19
jgi.p|Debha1|404	898	4283	3839	5097	2588	5937	3134	2738	1956	2802	3267	1588
jgi.p|Debha1|4040	175	371	360	357	180	263	1163	364	440	302	316	131
jgi.p|Debha1|4041	65	157	176	182	81	93	632	190	238	134	161	76
jgi.p|Debha1|4042	31	34	67	33	20	52	398	84	125	162	157	77
jgi.p|Debha1|4043	21	28	43	48	21	52	32	6	17	92	89	36
jgi.p|Debha1|4044	31	38	50	20	18	37	42	12	17	30	58	15
jgi.p|Debha1|4045	5	16	18	18	13	12	6	7	4	24	28	10
jgi.p|Debha1|4046	8558	6197	18208	6211	4536	8673	36874	5777	14004	16228	17746	8402
jgi.p|Debha1|4047	239	436	695	413	203	324	838	256	438	423	500	248
jgi.p|Debha1|4048	446	613	1126	537	292	616	8877	1857	3261	1167	1076	416
jgi.p|Debha1|4049	1085	2554	3762	2945	1692	3793	2274	941	1014	2868	3048	1489
jgi.p|Debha1|405	1760	2988	5783	3090	1710	4291	8783	2551	4257	4027	4082	2102
jgi.p|Debha1|4050	7504	19391	29176	21871	11415	28943	12136	4896	5710	15812	19774	9917
jgi.p|Debha1|4051	62	128	172	101	70	95	831	270	304	142	141	64
jgi.p|Debha1|4052	63	133	159	169	47	97	852	215	331	93	69	61
jgi.p|Debha1|4053	356	414	873	451	221	446	848	194	354	883	765	344
jgi.p|Debha1|4054	4707	14581	18562	15889	8838	20074	11124	4454	5564	12362	14404	6672
jgi.p|Debha1|4055	3986	8695	13757	10184	5902	12905	5327	1756	2515	9771	11315	5018
jgi.p|Debha1|4056	47	77	121	68	40	66	805	167	278	117	111	42
jgi.p|Debha1|4057	1928	1915	4633	1957	1070	1954	5558	1182	2125	3342	3427	1631
jgi.p|Debha1|4058	18	44	59	63	13	27	203	73	98	46	33	24
jgi.p|Debha1|4059	488	641	1346	697	395	802	1828	594	829	1035	1107	503
jgi.p|Debha1|406	1751	5145	6871	5239	2872	5723	31391	19638	17305	7506	6503	2713
jgi.p|Debha1|4060	4534	3832	9651	4035	2231	6079	18939	4336	8430	12499	11664	5483
jgi.p|Debha1|4061	273	580	832	618	348	616	1296	632	668	618	713	312
jgi.p|Debha1|4062	105	143	284	230	112	144	1230	396	581	227	215	124
jgi.p|Debha1|4063	173	112	238	189	96	160	427	118	196	140	153	90
jgi.p|Debha1|4064	2	14	14	1	6	13	21	13	16	16	10	8
jgi.p|Debha1|4065	54	114	205	127	74	147	456	142	175	133	144	74
jgi.p|Debha1|4066	4931	10548	17539	10799	6168	13117	8893	2974	4856	10860	12629	5788
jgi.p|Debha1|4067	8769	15328	24518	14524	11399	16199	9066	3815	4440	17106	17504	7948
jgi.p|Debha1|4068	72	144	243	147	89	122	488	140	200	185	178	70
jgi.p|Debha1|4069	308	846	931	907	643	728	422	249	239	787	843	366
jgi.p|Debha1|407	36	77	80	62	35	78	299	100	130	116	114	35
jgi.p|Debha1|4070	22	139	97	77	57	97	242	96	111	82	93	54
jgi.p|Debha1|4071	59	169	203	197	67	67	497	133	139	113	124	39
jgi.p|Debha1|4072	31	74	72	71	35	60	288	68	112	78	69	32
jgi.p|Debha1|4073	61	188	168	167	97	77	117	64	71	119	142	35
jgi.p|Debha1|4074	50	168	165	153	69	153	776	423	412	186	183	66
jgi.p|Debha1|4075	8483	6030	15488	6464	4123	6995	52825	10550	22120	8718	10442	5367
jgi.p|Debha1|4076	929	3237	3412	3142	2008	3261	2409	1064	1091	2057	2719	1096
jgi.p|Debha1|4077	986	1831	3126	2399	1323	2466	5698	1417	2608	2276	2428	1203
jgi.p|Debha1|4078	329	560	913	578	438	630	1459	524	720	784	884	381
jgi.p|Debha1|4079	137	412	434	354	229	401	1599	576	721	396	407	173
jgi.p|Debha1|408	205	281	456	307	137	258	1227	231	598	451	371	177
jgi.p|Debha1|4080	5488	5234	10858	5270	2956	5129	13761	2706	5054	7587	6974	3173
jgi.p|Debha1|4081	22	40	45	48	25	36	174	34	58	52	36	19
jgi.p|Debha1|4082	81	177	240	222	164	182	123	54	59	191	185	82
jgi.p|Debha1|4083	897	906	2386	976	483	1021	2356	476	997	1713	1805	802
jgi.p|Debha1|4084	2	4	14	9	3	2	49	26	24	7	5	2
jgi.p|Debha1|4085	9	12	36	27	18	15	63	9	31	29	36	8
jgi.p|Debha1|4086	649	1150	1965	1364	583	966	855	238	474	1242	1357	657
jgi.p|Debha1|4087	49	135	139	123	40	128	929	423	424	119	97	62
jgi.p|Debha1|4088	12514	17589	36864	17515	12999	28450	19505	7168	9923	36507	38246	16833
jgi.p|Debha1|4089	152	241	458	283	149	234	348	114	165	424	428	203
jgi.p|Debha1|409	224	328	495	341	169	289	516	130	179	332	359	149
jgi.p|Debha1|4090	2567	13233	8344	14205	5855	6080	5042	4379	2774	4502	5884	2540
jgi.p|Debha1|4091	6	19	11	15	2	7	29	30	21	8	7	11
jgi.p|Debha1|4092	22	39	84	43	26	42	218	45	89	69	77	27
jgi.p|Debha1|4093	17	5	14	24	4	15	156	36	68	22	13	11
jgi.p|Debha1|4094	110	317	334	337	161	334	1072	247	352	203	267	121
jgi.p|Debha1|4095	154	300	452	304	174	319	840	279	393	376	420	180
jgi.p|Debha1|4096	561	1731	1770	1879	723	1153	851	335	392	1100	1237	570
jgi.p|Debha1|4097	15	35	46	45	21	20	179	74	77	39	44	20
jgi.p|Debha1|4098	363	512	678	541	275	436	2672	496	1000	799	800	371
jgi.p|Debha1|4099	20	58	77	82	30	57	220	67	60	45	43	28
jgi.p|Debha1|41	105	426	312	429	194	303	327	148	114	235	223	95
jgi.p|Debha1|410	170	239	501	280	160	326	1085	274	480	408	497	238
jgi.p|Debha1|4100	225	428	425	464	223	392	2342	481	906	479	547	253
jgi.p|Debha1|4101	1	1	0	0	1	2	16	5	16	1	1	1
jgi.p|Debha1|4102	6	10	21	14	10	19	16	14	5	13	15	6
jgi.p|Debha1|4103	41	142	121	159	45	67	312	115	88	50	39	29
jgi.p|Debha1|4104	106	133	282	137	49	106	564	109	189	256	217	130
jgi.p|Debha1|4105	226	295	490	279	179	243	995	263	478	342	343	186
jgi.p|Debha1|4106	139	165	267	171	108	203	1295	276	592	270	226	132
jgi.p|Debha1|4107	103	117	254	135	76	183	1038	206	432	243	237	145
jgi.p|Debha1|4108	213	363	564	366	234	409	3724	788	1525	355	330	214
jgi.p|Debha1|4109	35	60	86	123	45	31	344	115	153	56	52	21
jgi.p|Debha1|411	376	994	1328	1008	593	1029	759	321	406	1080	1139	489
jgi.p|Debha1|4110	697	1292	2047	1218	788	1597	4266	1585	1994	2175	2263	978
jgi.p|Debha1|4111	93	112	206	119	85	110	264	88	126	226	205	95
jgi.p|Debha1|4112	2583	7901	12003	9885	3903	7429	4120	2079	2192	6452	7018	3636
jgi.p|Debha1|4113	3695	16725	15702	15494	9244	14905	20614	23851	14130	13795	13893	5939
jgi.p|Debha1|4114	607	816	1370	812	437	966	3025	718	1425	962	1011	534
jgi.p|Debha1|4115	975	10102	4375	11813	3252	5853	1809	2943	1436	2125	2392	1370
jgi.p|Debha1|4116	17	75	43	89	20	54	147	88	73	59	46	27
jgi.p|Debha1|4117	27443	137886	124476	132538	82236	121947	13422	13619	7931	64542	80943	32591
jgi.p|Debha1|4118	192	504	607	564	257	508	1303	455	553	469	556	196
jgi.p|Debha1|4119	285	221	552	257	149	230	486	149	185	438	447	204
jgi.p|Debha1|412	14	74	72	87	43	63	253	44	74	59	61	27
jgi.p|Debha1|4120	513	707	1088	664	389	670	2115	575	952	966	1015	443
jgi.p|Debha1|4121	121	209	318	274	124	252	695	215	337	287	318	153
jgi.p|Debha1|4122	39	86	111	100	59	78	454	151	150	67	77	36
jgi.p|Debha1|4123	55	263	178	279	76	152	445	182	175	139	118	45
jgi.p|Debha1|4124	433	1150	1489	1083	771	1018	11394	3003	3974	1923	1780	739
jgi.p|Debha1|4125	61	192	174	172	72	99	422	168	223	118	92	64
jgi.p|Debha1|4126	28	91	124	111	49	71	172	51	67	98	104	46
jgi.p|Debha1|4127	216	431	586	404	252	653	3262	1412	1597	581	530	257
jgi.p|Debha1|4128	18	46	76	47	25	63	515	164	235	68	86	32
jgi.p|Debha1|4129	2683	3109	6106	2971	1952	3090	11549	3630	5319	4968	5528	2336
jgi.p|Debha1|413	36	215	141	207	68	82	175	88	72	101	115	27
jgi.p|Debha1|4130	16	31	31	41	24	32	3250	947	1277	35	44	15
jgi.p|Debha1|4131	105	190	239	175	137	217	354	183	168	177	150	78
jgi.p|Debha1|4132	310	381	798	407	209	376	1454	292	610	769	650	294
jgi.p|Debha1|4133	156	179	333	174	124	181	888	208	388	315	278	151
jgi.p|Debha1|4134	54	80	154	86	51	78	842	218	347	111	123	70
jgi.p|Debha1|4135	60	145	171	146	70	98	672	141	204	101	90	67
jgi.p|Debha1|4136	367	372	813	407	191	247	1898	385	839	684	643	294
jgi.p|Debha1|4137	33	120	120	147	87	122	485	208	226	159	145	62
jgi.p|Debha1|4138	46	140	151	134	96	143	451	228	270	237	178	87
jgi.p|Debha1|4139	2388	6163	8306	6350	3473	6467	7450	4730	4553	5728	6409	3192
jgi.p|Debha1|414	94	223	263	170	144	213	828	260	408	263	275	123
jgi.p|Debha1|4140	16	13	39	33	21	20	131	45	42	38	24	15
jgi.p|Debha1|4141	85	204	211	218	141	251	1114	279	433	196	166	71
jgi.p|Debha1|4142	410	5845	2422	5349	2457	4332	3135	4097	1979	2201	2310	1005
jgi.p|Debha1|4143	167	1837	768	1347	718	1630	5983	9963	4102	723	631	285
jgi.p|Debha1|4144	609	1550	2146	1514	971	1160	1076	366	546	1408	1737	737
jgi.p|Debha1|4145	62	325	243	340	174	281	476	247	187	278	288	125
jgi.p|Debha1|4146	27658	34759	81147	39747	23262	58833	23888	7446	10208	64936	67745	29981
jgi.p|Debha1|4147	28	111	144	136	80	130	556	253	281	124	148	55
jgi.p|Debha1|4148	238	203	485	218	154	270	5975	1242	1940	747	701	330
jgi.p|Debha1|4149	1612	2090	5020	2314	1176	3102	12030	3598	5422	2709	3344	1713
jgi.p|Debha1|415	347	266	799	250	196	357	952	211	412	749	776	330
jgi.p|Debha1|4150	51	115	136	108	63	130	383	171	186	170	165	79
jgi.p|Debha1|4151	1478	1726	3878	1786	820	1912	9666	2330	3679	2254	2579	1338
jgi.p|Debha1|4152	159	353	523	420	198	330	1123	333	436	355	381	206
jgi.p|Debha1|4153	144	96	267	132	56	95	707	116	249	112	100	90
jgi.p|Debha1|4154	2	12	10	7	2	2	167	27	66	11	3	12
jgi.p|Debha1|4155	25	64	74	98	35	73	602	155	255	108	101	39
jgi.p|Debha1|4156	47	165	148	175	99	120	309	144	153	110	100	54
jgi.p|Debha1|4157	742	2515	2893	2427	1200	1946	7560	2612	4066	2521	3110	1321
jgi.p|Debha1|4158	280	410	689	497	277	561	941	329	441	691	645	281
jgi.p|Debha1|4159	10941	66706	48860	70644	37725	73045	13606	11200	7278	26978	33649	15378
jgi.p|Debha1|416	462	1009	1207	993	674	1299	6235	1571	2654	1263	1365	635
jgi.p|Debha1|4160	753	987	2007	1029	621	1085	1899	543	1003	1733	1608	754
jgi.p|Debha1|4161	123	224	348	262	215	200	170	90	86	325	330	125
jgi.p|Debha1|4162	58	115	143	95	91	108	110	60	57	152	172	75
jgi.p|Debha1|4163	191	203	462	238	175	246	455	67	175	352	341	207
jgi.p|Debha1|4164	367	281	778	303	196	369	1660	270	833	782	732	390
jgi.p|Debha1|4165	113	260	290	230	146	266	1524	424	748	408	321	159
jgi.p|Debha1|4166	1117	7269	5198	8918	4151	8511	1119	783	592	2587	3164	1362
jgi.p|Debha1|4167	1558	2952	5371	3027	1542	4115	5104	1366	2457	4557	4921	2374
jgi.p|Debha1|4168	1899	5574	7455	7025	3642	9848	5584	3054	3443	4114	4898	2526
jgi.p|Debha1|4169	1586	759	2219	1450	774	3883	1815	464	869	1948	2214	1038
jgi.p|Debha1|417	84	261	258	249	161	211	730	277	280	221	225	95
jgi.p|Debha1|4170	55264	45243	134772	49646	32107	74298	83893	23255	38378	138778	136131	62141
jgi.p|Debha1|4171	2301	3373	7107	3499	2072	4521	6656	1903	3343	4593	5370	2649
jgi.p|Debha1|4172	33910	80171	130060	90207	44437	100387	46276	15128	23854	99901	121213	59176
jgi.p|Debha1|4173	101	147	198	160	86	110	430	179	139	142	171	61
jgi.p|Debha1|4174	28	109	114	91	60	47	54	17	17	117	110	61
jgi.p|Debha1|4175	536	1591	2075	1797	858	1961	3099	1376	1882	1167	1462	661
jgi.p|Debha1|4176	30659	38854	104534	43670	24049	68143	115141	26882	43788	69492	80879	40744
jgi.p|Debha1|4177	566	717	1771	803	442	996	2946	897	1353	1469	1568	778
jgi.p|Debha1|4178	35	89	84	78	40	84	569	316	280	62	83	28
jgi.p|Debha1|4179	571	1942	2325	1997	1186	2172	1172	1024	558	1515	1698	728
jgi.p|Debha1|418	33	79	90	117	73	72	124	39	45	81	89	42
jgi.p|Debha1|4180	70	124	224	144	95	183	796	221	370	204	212	96
jgi.p|Debha1|4181	44	84	179	130	70	90	156	67	74	114	93	69
jgi.p|Debha1|4182	247	209	449	224	101	241	1802	285	607	345	357	200
jgi.p|Debha1|4183	515	514	1055	461	346	679	3192	854	1514	774	904	394
jgi.p|Debha1|4184	163	415	517	340	209	361	1216	458	533	413	459	210
jgi.p|Debha1|4185	165	150	371	186	81	217	1083	259	472	421	432	186
jgi.p|Debha1|4186	113	187	245	178	98	170	616	150	240	275	316	135
jgi.p|Debha1|4187	121	389	366	296	150	243	607	205	286	334	339	175
jgi.p|Debha1|4188	56	106	101	78	52	64	2717	760	995	94	87	45
jgi.p|Debha1|4189	134	425	362	376	253	214	567	303	332	244	270	137
jgi.p|Debha1|419	17	55	35	49	17	27	264	92	99	34	15	16
jgi.p|Debha1|4190	174	112	354	150	98	175	876	159	331	396	399	206
jgi.p|Debha1|4191	107	424	418	443	200	469	970	277	424	406	418	228
jgi.p|Debha1|4192	59	218	194	204	82	134	525	268	202	153	115	56
jgi.p|Debha1|4193	11	37	51	21	12	29	147	56	74	38	30	24
jgi.p|Debha1|4194	220	260	369	277	136	210	843	207	339	298	275	103
jgi.p|Debha1|4195	18	31	40	38	23	30	298	101	103	39	44	18
jgi.p|Debha1|4196	63	160	188	95	120	101	309	109	144	126	169	72
jgi.p|Debha1|4197	146	325	329	290	127	192	684	182	253	198	180	106
jgi.p|Debha1|4198	114	245	311	309	132	367	788	199	396	295	345	167
jgi.p|Debha1|4199	22	60	61	79	47	49	263	127	104	65	71	32
jgi.p|Debha1|42	61	59	141	73	36	52	376	137	134	118	112	52
jgi.p|Debha1|420	59	204	255	212	121	180	600	229	327	209	202	68
jgi.p|Debha1|4200	134	250	305	212	116	158	595	219	258	247	225	114
jgi.p|Debha1|4201	50	170	178	191	94	177	315	158	187	108	133	63
jgi.p|Debha1|4202	167	267	424	351	246	209	143	47	60	297	249	114
jgi.p|Debha1|4203	28	75	36	91	28	69	242	93	97	51	54	41
jgi.p|Debha1|4204	40	99	160	117	70	87	397	88	197	119	157	75
jgi.p|Debha1|4205	13	27	23	22	13	22	152	29	81	36	26	15
jgi.p|Debha1|4206	273	445	629	337	230	259	618	186	243	393	455	196
jgi.p|Debha1|4207	27	152	75	133	69	71	157	93	88	70	68	41
jgi.p|Debha1|4208	207	242	487	223	137	284	1515	300	682	409	402	209
jgi.p|Debha1|4209	437	994	1366	954	412	771	1530	301	609	732	880	410
jgi.p|Debha1|421	283	684	799	684	608	648	1533	780	709	729	873	350
jgi.p|Debha1|4210	76	175	197	165	78	140	277	136	136	131	146	82
jgi.p|Debha1|4211	247	872	865	876	408	668	2047	544	877	784	793	343
jgi.p|Debha1|4212	71	95	213	129	57	161	881	241	328	279	243	123
jgi.p|Debha1|4213	75141	238175	328691	280725	125802	327944	473054	228877	209405	160759	190474	95873
jgi.p|Debha1|4214	30	63	49	48	25	41	205	63	76	30	51	15
jgi.p|Debha1|4215	1037	1685	2390	1842	848	1462	6194	1145	2334	1519	1689	815
jgi.p|Debha1|4216	100	163	290	188	164	151	494	174	238	345	348	135
jgi.p|Debha1|4217	32	102	117	186	59	149	746	254	315	71	90	43
jgi.p|Debha1|4218	658	728	1569	728	433	966	2664	748	1213	1436	1521	652
jgi.p|Debha1|4219	52	370	179	324	70	178	341	145	149	119	123	51
jgi.p|Debha1|422	3447	21138	14793	22667	11037	21482	25058	21941	14648	11013	12980	6090
jgi.p|Debha1|4220	617	2060	2244	2147	890	1631	1357	555	642	1041	1085	556
jgi.p|Debha1|4221	42	51	122	63	33	36	55	15	18	75	60	33
jgi.p|Debha1|4222	432	657	951	596	445	698	2104	645	930	893	973	447
jgi.p|Debha1|4223	94	167	223	130	101	165	653	196	305	213	254	104
jgi.p|Debha1|4224	6	26	25	13	10	27	55	24	20	17	30	5
jgi.p|Debha1|4225	6	43	39	49	18	32	98	72	40	22	29	15
jgi.p|Debha1|4226	13	89	62	91	30	61	168	119	74	24	37	22
jgi.p|Debha1|4227	392	540	828	594	322	570	2440	465	1039	664	608	308
jgi.p|Debha1|4228	39	97	82	72	44	87	182	103	86	94	84	56
jgi.p|Debha1|4229	320	332	804	332	256	310	972	257	499	844	856	361
jgi.p|Debha1|423	100	185	223	150	90	108	1079	216	445	141	157	79
jgi.p|Debha1|4230	15	81	63	96	21	31	131	53	58	52	39	21
