GeneID	GYATH	GYATN	GYATO	GYATP	GYATS	GYATT	GYOYH	GYATW	GYATX	GYATY	GYATZ	GYAUA
jgi.p|YarlipO1F2|211026	209	53	182	190	217	95	319	358	447	143	317	198
jgi.p|YarlipO1F2|21105	900	256	915	819	648	461	146	70	79	391	746	525
jgi.p|YarlipO1F2|21112	320	104	274	333	318	153	377	618	613	268	634	354
jgi.p|YarlipO1F2|211318	24	13	37	34	23	26	44	275	165	35	45	30
jgi.p|YarlipO1F2|211449	299	39	176	494	416	266	773	1125	1314	314	721	457
jgi.p|YarlipO1F2|211500	84	8	76	384	85	121	286	105	69	141	372	504
jgi.p|YarlipO1F2|211647	19531	7749	17959	14636	16286	8494	12193	34021	37804	11547	37768	21575
jgi.p|YarlipO1F2|211753	1267	592	1288	1137	1506	617	1547	3775	3160	717	1816	1151
jgi.p|YarlipO1F2|211799	3688	2931	5308	1082	2409	800	1713	2900	2799	670	1677	1003
jgi.p|YarlipO1F2|211876	8866	1404	5281	15162	11568	7741	17411	24433	33811	11657	32085	18995
jgi.p|YarlipO1F2|211941	4618	634	3346	6676	4365	3310	3145	8606	9386	5130	14004	8038
jgi.p|YarlipO1F2|212011	24	17	30	4	10	1	1	0	4	2	5	8
jgi.p|YarlipO1F2|212047	0	0	0	1	0	0	0	0	0	0	3	0
jgi.p|YarlipO1F2|212106	219	71	199	311	232	139	219	942	701	214	681	512
jgi.p|YarlipO1F2|212171	8518	473	4066	23968	6626	11039	5041	2455	4367	7401	8962	5029
jgi.p|YarlipO1F2|212210	437	401	894	93	245	77	208	82	132	35	118	99
jgi.p|YarlipO1F2|212270	8	1	9	4	7	3	7	7	8	2	10	8
jgi.p|YarlipO1F2|212302	0	0	0	0	1	0	0	1	0	0	0	1
jgi.p|YarlipO1F2|212683	2	0	5	1	1	0	2	2	1	0	0	4
jgi.p|YarlipO1F2|212796	3882	971	3167	6260	3576	3169	7577	477	1357	4831	10584	6055
jgi.p|YarlipO1F2|212839	33	5	31	52	29	20	39	33	77	13	43	23
jgi.p|YarlipO1F2|212858	4308	1774	3935	1728	3735	1198	3017	4473	4700	1111	2434	1516
jgi.p|YarlipO1F2|212900	1116	308	1022	1476	1134	748	1317	2493	2830	932	2254	1374
jgi.p|YarlipO1F2|213034	695	127	617	813	740	526	1279	5408	6853	418	1353	763
jgi.p|YarlipO1F2|213477	1	1	1	1	1	0	0	0	1	3	0	1
jgi.p|YarlipO1F2|21348	203	57	194	314	182	119	343	221	261	229	435	247
jgi.p|YarlipO1F2|213520	4622	974	3327	6231	3806	3147	3657	1878	3643	3606	7262	4120
jgi.p|YarlipO1F2|213566	2	0	2	8	3	1	0	0	2	3	8	4
jgi.p|YarlipO1F2|213568	17480	8369	17772	5578	14393	4518	5588	2133	2545	2458	5352	3049
jgi.p|YarlipO1F2|213868	185	63	214	135	150	84	157	189	252	83	209	129
jgi.p|YarlipO1F2|213935	210	94	235	200	204	103	176	375	358	176	333	209
jgi.p|YarlipO1F2|213996	534	59	408	2558	499	899	1500	3447	3700	1564	3671	3116
jgi.p|YarlipO1F2|214118	2	4	0	0	1	1	0	0	0	0	6	2
jgi.p|YarlipO1F2|214350	1449	592	1452	1116	1447	656	1370	3502	3436	758	1891	1228
jgi.p|YarlipO1F2|214459	1772	244	1071	2215	2501	1309	1188	9078	4162	1032	2554	2043
jgi.p|YarlipO1F2|214524	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|214618	3	5	3	3	0	0	8	0	0	0	3	3
jgi.p|YarlipO1F2|214717	589	115	352	588	622	280	660	1222	1310	277	670	435
jgi.p|YarlipO1F2|215043	2	2	2	4	1	1	1	0	1	0	1	2
jgi.p|YarlipO1F2|215105	2581	1075	3043	472	2255	527	326	26	18	53	88	27
jgi.p|YarlipO1F2|215117	1	2	2	0	3	1	0	4	1	1	2	2
jgi.p|YarlipO1F2|215150	365	106	324	675	489	293	826	826	1275	337	858	544
jgi.p|YarlipO1F2|215308	8	4	7	18	6	6	1	28	19	8	28	12
jgi.p|YarlipO1F2|215639	139	44	114	116	103	38	0	0	3	62	131	89
jgi.p|YarlipO1F2|215661	323	232	398	190	289	133	443	328	414	134	356	201
jgi.p|YarlipO1F2|215702	6405	1560	5377	9225	5812	4317	1938	7176	6437	5175	14660	9944
jgi.p|YarlipO1F2|216072	3055	1029	2940	4041	3811	1852	4194	35456	23674	2981	8112	5103
jgi.p|YarlipO1F2|216175	568	295	646	204	373	168	79	7	23	131	266	204
jgi.p|YarlipO1F2|216264	386	53	340	3196	224	658	647	282	1245	2771	5098	2731
jgi.p|YarlipO1F2|216495	1	5	3	0	1	2	4	0	1	3	3	0
jgi.p|YarlipO1F2|216535	6152	2125	6067	5832	5342	3038	2472	9482	9073	4258	10910	6756
jgi.p|YarlipO1F2|216821	2986	1432	3429	2223	3099	1436	3622	13988	9877	1447	3693	2447
jgi.p|YarlipO1F2|21702	745	125	490	1498	941	613	2101	1911	2602	940	2192	1348
jgi.p|YarlipO1F2|217213	724	384	898	590	614	295	522	502	664	363	884	530
jgi.p|YarlipO1F2|217394	50168	6487	41532	25358	37364	18662	13575	2150	4811	10335	14965	7162
jgi.p|YarlipO1F2|217533	1087	200	778	489	1469	374	2068	333	392	48	81	52
jgi.p|YarlipO1F2|217561	1202	445	1458	1564	1260	806	1494	558	969	916	2120	1312
jgi.p|YarlipO1F2|217574	14514	6669	14603	8482	11523	5513	8077	17328	19849	6300	20405	10692
jgi.p|YarlipO1F2|217814	29231	11061	26903	11236	27584	9377	12451	11878	13587	5591	14465	9370
jgi.p|YarlipO1F2|217822	3341	2021	4089	4948	2483	1765	1801	3430	3917	2667	5091	2668
jgi.p|YarlipO1F2|217867	486	299	605	225	354	162	223	176	234	178	357	191
jgi.p|YarlipO1F2|217963	5	1	15	18	6	3	1	13	2	3	33	35
jgi.p|YarlipO1F2|218023	1702	916	1986	881	1339	502	987	2013	2003	766	2114	1134
jgi.p|YarlipO1F2|218101	12755	4304	11281	4750	10164	3886	10349	7289	8649	2099	3960	2190
jgi.p|YarlipO1F2|218456	465	85	355	793	635	279	432	3659	381	332	1120	1727
jgi.p|YarlipO1F2|218561	0	0	1	0	0	0	0	1	0	0	7	1
jgi.p|YarlipO1F2|218608	68	25	92	55	60	30	24	5	6	24	58	39
jgi.p|YarlipO1F2|218900	239	72	196	714	204	239	275	140	260	378	677	408
jgi.p|YarlipO1F2|218922	4628	2114	4921	4263	4078	2083	2376	5715	6401	3083	8131	4771
jgi.p|YarlipO1F2|218934	14405	4905	12630	10859	12028	5946	8113	4843	8694	7763	22081	13722
jgi.p|YarlipO1F2|218935	1	2	3	4	2	4	9	13	7	0	13	7
jgi.p|YarlipO1F2|219120	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|219136	0	0	0	0	1	0	0	0	0	3	0	0
jgi.p|YarlipO1F2|219181	1	0	0	1	0	0	0	0	1	1	3	1
jgi.p|YarlipO1F2|219183	5	1	2	9	0	1	0	9	3	13	16	12
jgi.p|YarlipO1F2|219217	2032	149	1197	12657	2026	3887	6218	2841	5573	5180	6815	4276
jgi.p|YarlipO1F2|219375	1913	320	1316	5446	2364	2458	2862	4605	6241	3654	6893	4397
jgi.p|YarlipO1F2|219572	0	0	3	0	0	0	0	0	0	0	1	2
jgi.p|YarlipO1F2|21980	2332	199	1062	5747	2281	2853	6688	4222	7869	4162	5304	2426
jgi.p|YarlipO1F2|22038	80	3	48	117	114	70	735	2055	1372	77	160	94
jgi.p|YarlipO1F2|22053	11	1	14	51	14	24	9	4	8	6	3	3
jgi.p|YarlipO1F2|22056	18	1	32	33	15	32	2	1	4	2	6	1
jgi.p|YarlipO1F2|22192	34	44	37	12	16	5	11	16	16	14	35	19
jgi.p|YarlipO1F2|22196	114	91	172	42	65	13	62	140	153	25	56	42
jgi.p|YarlipO1F2|22198	379	221	458	270	276	117	187	501	435	158	498	305
jgi.p|YarlipO1F2|22311	6510	1557	5702	5075	7766	3117	6505	33265	17770	2764	7742	5842
jgi.p|YarlipO1F2|22379	23	14	18	10	23	10	31	159	108	16	49	20
jgi.p|YarlipO1F2|22389	124	44	152	500	289	231	752	753	1266	295	553	312
jgi.p|YarlipO1F2|22396	1417	496	1433	1243	1197	655	1212	10373	6095	1024	2994	1834
jgi.p|YarlipO1F2|22493	6926	2824	6778	4892	5553	2844	2109	7275	7588	3760	13230	6862
jgi.p|YarlipO1F2|22506	3731	653	2742	3069	2955	2082	1656	1187	1474	1792	4544	4219
jgi.p|YarlipO1F2|225145	14	9	6	5	7	2	2	1	0	4	1	7
jgi.p|YarlipO1F2|225156	0	2	2	0	0	1	1	0	0	0	2	0
jgi.p|YarlipO1F2|225212	418	209	469	220	407	151	324	446	459	144	424	229
jgi.p|YarlipO1F2|225213	1247	482	1226	919	998	582	1011	5586	4507	964	3576	1947
jgi.p|YarlipO1F2|225215	111	40	104	130	112	65	109	124	162	105	273	158
jgi.p|YarlipO1F2|225217	259	86	351	299	257	147	242	88	121	238	468	308
jgi.p|YarlipO1F2|225218	1267	982	1517	229	866	210	105	53	44	92	622	277
jgi.p|YarlipO1F2|225219	497	249	568	288	438	178	320	358	411	213	556	325
jgi.p|YarlipO1F2|225220	2906	1497	3317	2107	3055	1155	2119	3615	3626	1477	4651	2842
jgi.p|YarlipO1F2|225225	299	246	371	183	254	102	314	1053	619	177	1019	745
jgi.p|YarlipO1F2|225227	2586	1433	3301	1239	2018	908	960	1208	1364	702	1880	1011
jgi.p|YarlipO1F2|225229	826	274	773	541	592	307	496	893	944	333	845	471
jgi.p|YarlipO1F2|225231	8069	1551	5509	7792	5991	4537	8490	8362	9584	3691	8587	5012
jgi.p|YarlipO1F2|225233	43	21	38	20	36	11	29	30	25	18	50	41
jgi.p|YarlipO1F2|225235	21116	7661	21671	4162	27673	5635	47284	36518	22161	356	1881	2953
jgi.p|YarlipO1F2|225245	979	684	1436	532	798	378	793	578	669	409	1404	788
jgi.p|YarlipO1F2|225257	14541	6027	14473	9628	11604	5486	8444	22389	25458	6829	22649	11893
jgi.p|YarlipO1F2|225261	314	83	244	314	259	137	335	414	462	263	749	411
jgi.p|YarlipO1F2|225266	1580	261	950	2749	1213	1143	3714	28700	22352	3097	13151	10876
jgi.p|YarlipO1F2|225268	1060	391	1162	823	744	453	468	734	914	546	1155	739
jgi.p|YarlipO1F2|225269	411	139	380	221	292	163	93	73	95	121	300	181
jgi.p|YarlipO1F2|225275	783	418	1126	548	596	405	428	1172	1071	334	789	511
jgi.p|YarlipO1F2|225278	465	41	259	799	427	335	579	245	349	375	970	546
jgi.p|YarlipO1F2|225281	4641	1602	4510	5252	3947	2797	2242	819	1461	2515	6546	4101
jgi.p|YarlipO1F2|225282	402	245	533	176	293	98	257	203	239	133	260	153
jgi.p|YarlipO1F2|225283	1852	514	1710	1741	1838	961	1397	2210	2769	1354	3094	1665
jgi.p|YarlipO1F2|225288	1161	276	909	1717	1306	855	1742	2657	3284	1178	3543	2167
jgi.p|YarlipO1F2|225289	2051	784	2110	1762	1705	994	1391	2209	2461	1096	2624	1495
jgi.p|YarlipO1F2|225291	702	214	689	569	645	337	105	81	123	225	891	616
jgi.p|YarlipO1F2|225292	3023	1792	3678	747	2308	805	952	898	891	282	1392	890
jgi.p|YarlipO1F2|225301	16632	3342	11588	19872	23261	13245	18092	15657	15362	9758	20157	11115
jgi.p|YarlipO1F2|225305	3470	1415	3984	2493	2661	1652	1425	2280	2624	1268	3027	1879
jgi.p|YarlipO1F2|225306	2007	997	2557	952	1442	698	639	677	850	435	1274	708
jgi.p|YarlipO1F2|225307	1785	683	2184	1421	1436	841	1082	1183	1591	977	2515	1337
jgi.p|YarlipO1F2|225308	103	47	110	118	86	61	48	29	40	69	245	139
jgi.p|YarlipO1F2|225309	500	133	492	614	459	318	1067	3534	3729	449	1224	784
jgi.p|YarlipO1F2|225310	460	310	432	115	163	55	24	216	135	81	397	207
jgi.p|YarlipO1F2|225311	226	120	275	281	236	149	268	131	269	165	444	232
jgi.p|YarlipO1F2|225312	13785	5829	12752	2731	12038	3172	4407	1481	1473	812	1968	767
jgi.p|YarlipO1F2|225317	1416	228	1083	1899	1106	673	2303	24962	19532	1255	4064	2991
jgi.p|YarlipO1F2|225322	8	1	2	8	9	2	12	9	10	4	12	5
jgi.p|YarlipO1F2|225324	794	188	762	1173	566	535	620	427	1051	947	1558	847
jgi.p|YarlipO1F2|225326	183	82	222	591	374	315	793	853	1426	278	545	337
jgi.p|YarlipO1F2|225327	8106	3401	8001	6146	6250	3369	3866	6738	8783	4409	14534	8097
jgi.p|YarlipO1F2|225332	2049	662	2000	1274	1573	770	966	1185	1606	681	1911	1054
jgi.p|YarlipO1F2|225335	8290	2853	6850	5155	7483	4131	1765	1329	1613	2790	6611	4330
jgi.p|YarlipO1F2|225336	2976	891	2687	2147	2778	1678	762	216	390	769	1920	1191
jgi.p|YarlipO1F2|225339	10180	3497	10158	2202	7229	3092	1327	63	88	311	683	430
jgi.p|YarlipO1F2|225342	1286	459	1083	850	1019	594	477	225	310	517	1540	947
jgi.p|YarlipO1F2|225343	1743	867	2166	1410	1289	810	689	1669	1586	772	1956	1231
jgi.p|YarlipO1F2|225345	5151	2733	6398	1558	3807	1238	1729	1137	1925	752	2015	1134
jgi.p|YarlipO1F2|225346	496	155	436	302	437	220	594	795	856	133	391	241
jgi.p|YarlipO1F2|225349	238	68	234	172	177	115	77	89	159	166	298	173
jgi.p|YarlipO1F2|225351	29	4	23	44	27	37	49	31	55	14	38	21
jgi.p|YarlipO1F2|225353	3690	1654	4412	2714	2841	1774	1238	2984	3133	1489	3221	2102
jgi.p|YarlipO1F2|225354	150	57	194	139	128	87	412	573	645	99	212	108
jgi.p|YarlipO1F2|225355	292	123	328	271	248	143	252	127	157	221	527	290
jgi.p|YarlipO1F2|225356	337	136	371	285	276	198	317	274	397	259	660	373
jgi.p|YarlipO1F2|225358	146	33	134	247	163	117	483	389	543	217	491	320
jgi.p|YarlipO1F2|225360	768	293	863	556	627	325	518	1002	1232	476	1399	784
jgi.p|YarlipO1F2|225361	1131	444	1291	630	714	435	210	92	102	313	734	417
jgi.p|YarlipO1F2|225362	315	89	304	329	247	171	304	105	132	231	380	225
jgi.p|YarlipO1F2|225363	152	56	156	179	187	107	115	72	114	86	226	129
jgi.p|YarlipO1F2|225365	819	340	844	683	653	334	302	564	636	504	1351	737
jgi.p|YarlipO1F2|225368	11980	1230	5740	34515	15545	16885	17876	6519	11038	11139	13008	6662
jgi.p|YarlipO1F2|225372	9692	2916	8416	12075	10716	6562	6461	6499	9026	7193	18449	12173
jgi.p|YarlipO1F2|225373	203	126	257	186	165	108	335	340	677	138	324	167
jgi.p|YarlipO1F2|225375	1027	203	816	2962	1452	1054	3215	11188	11848	2310	6803	4157
jgi.p|YarlipO1F2|225379	5360	1353	4761	6940	4806	3070	2540	3330	3877	4519	10718	6862
jgi.p|YarlipO1F2|225380	3346	2335	4195	1109	2338	1107	1388	816	810	638	2772	1721
jgi.p|YarlipO1F2|225384	2313	603	1957	2187	1506	1331	482	165	187	779	1766	1036
jgi.p|YarlipO1F2|225385	203	76	151	278	179	157	303	705	1110	192	503	372
jgi.p|YarlipO1F2|225387	6415	933	5245	4586	4596	3004	14911	22604	27223	6362	13402	7877
jgi.p|YarlipO1F2|225393	12125	1820	8898	12891	12197	8238	15101	6579	10495	6734	12220	7428
jgi.p|YarlipO1F2|225396	2528	746	2210	2047	2057	1362	164	159	203	968	2520	1655
jgi.p|YarlipO1F2|225397	3445	818	2844	3278	2614	1851	583	534	732	1795	4293	2618
jgi.p|YarlipO1F2|225401	2590	700	2309	2453	2683	1478	2303	3006	4481	1876	4132	2492
jgi.p|YarlipO1F2|225404	52	12	44	68	55	30	97	75	161	56	99	69
jgi.p|YarlipO1F2|225410	367	192	460	132	299	89	270	215	315	115	345	178
jgi.p|YarlipO1F2|225411	704	346	862	403	485	229	463	708	870	251	594	355
jgi.p|YarlipO1F2|225412	172	41	159	130	153	106	79	44	42	77	231	94
jgi.p|YarlipO1F2|225413	124	52	132	83	118	53	202	99	126	48	95	68
jgi.p|YarlipO1F2|225414	1965	879	2351	1480	1425	951	537	617	952	736	1636	1108
jgi.p|YarlipO1F2|225417	95	97	141	10	20	12	48	22	26	9	28	13
jgi.p|YarlipO1F2|225422	7269	680	3246	24279	8374	10223	10343	18193	22620	22049	55852	28909
jgi.p|YarlipO1F2|225428	13173	11759	17729	3380	10570	2975	4317	3232	1489	1450	6867	3976
jgi.p|YarlipO1F2|225430	416	286	535	180	311	126	236	46	59	112	336	182
jgi.p|YarlipO1F2|225431	991	408	1071	1201	776	565	290	222	266	835	2283	1231
jgi.p|YarlipO1F2|225432	3937	955	3352	3753	3891	2213	4252	13439	11960	2570	5694	3274
jgi.p|YarlipO1F2|225435	118	57	126	214	112	79	262	389	530	154	372	161
jgi.p|YarlipO1F2|225436	298	181	337	273	221	141	270	168	248	171	470	290
jgi.p|YarlipO1F2|225437	440	206	495	362	351	142	255	145	210	248	589	337
jgi.p|YarlipO1F2|225438	104	44	99	63	83	43	66	50	78	46	129	83
jgi.p|YarlipO1F2|225439	1183	501	1393	956	1063	599	1345	3923	3182	596	1361	866
jgi.p|YarlipO1F2|225441	2008	566	1665	1611	2244	911	1176	1862	2291	1113	2613	1722
jgi.p|YarlipO1F2|225443	1417	431	1061	1122	1221	546	1682	5126	3204	668	1957	1322
jgi.p|YarlipO1F2|225446	2118	881	2392	1825	1885	1057	1438	1509	1802	959	2220	1550
jgi.p|YarlipO1F2|225450	282	94	302	474	332	228	1092	1939	2437	309	712	376
jgi.p|YarlipO1F2|225451	6773	4935	9281	4709	5098	2148	2516	4762	4242	2283	5338	2502
jgi.p|YarlipO1F2|225454	913	293	847	1006	944	437	1078	652	935	739	1788	1067
jgi.p|YarlipO1F2|225455	1916	345	1424	1462	2414	965	2366	3455	3769	474	1330	1222
jgi.p|YarlipO1F2|225456	1453	971	2189	683	986	470	418	228	341	179	442	259
jgi.p|YarlipO1F2|225458	639	348	839	514	542	241	453	356	478	340	774	479
jgi.p|YarlipO1F2|225459	595	201	586	907	579	396	774	718	1088	553	1440	804
jgi.p|YarlipO1F2|225460	144	11	154	13	85	34	5	4	5	2	10	7
jgi.p|YarlipO1F2|225463	392	86	336	366	302	176	317	366	422	262	741	363
jgi.p|YarlipO1F2|225464	466	219	455	253	265	191	341	285	449	116	291	182
jgi.p|YarlipO1F2|225466	601	142	366	767	788	386	1617	5963	6499	445	1218	773
jgi.p|YarlipO1F2|225471	5390	1976	5238	3211	4520	1855	2863	7073	7316	1948	6312	3688
jgi.p|YarlipO1F2|225476	91	80	119	115	101	40	186	252	350	75	165	138
jgi.p|YarlipO1F2|225477	480	177	476	419	435	214	361	184	265	340	845	489
jgi.p|YarlipO1F2|225480	1816	788	2136	1642	1621	876	773	462	630	710	1635	1069
jgi.p|YarlipO1F2|225483	2191	1146	2544	1415	1963	841	1493	1734	1905	762	1681	1005
jgi.p|YarlipO1F2|225484	415	104	378	385	419	207	798	1273	1502	273	644	352
jgi.p|YarlipO1F2|225487	4146	2524	4850	1623	3233	1031	1742	3457	4032	1053	2505	1546
jgi.p|YarlipO1F2|225493	82471	46287	89491	16174	54527	18287	1736	333	652	4243	11683	8062
jgi.p|YarlipO1F2|225501	270	162	324	237	219	117	285	163	232	157	362	273
jgi.p|YarlipO1F2|225502	2130	655	1631	1518	1957	897	2104	2302	3246	1114	2788	1531
jgi.p|YarlipO1F2|225505	3659	1308	3486	2511	2854	1524	2581	17495	11147	1581	4678	2736
jgi.p|YarlipO1F2|225507	990	325	822	1809	1054	807	1817	1943	2781	1214	2619	1552
jgi.p|YarlipO1F2|225509	3823	1157	3656	1629	3573	1328	3092	768	970	1214	4789	2970
jgi.p|YarlipO1F2|225510	484	294	674	135	340	86	237	91	152	87	215	133
jgi.p|YarlipO1F2|225513	602	178	536	652	608	336	742	2751	1935	485	1252	699
jgi.p|YarlipO1F2|225518	6816	3829	7396	2575	5866	2131	1639	4860	3217	1222	3398	2043
jgi.p|YarlipO1F2|225519	2012	713	2041	1549	1411	985	174	214	258	1265	5739	4001
jgi.p|YarlipO1F2|225523	317	73	263	702	449	296	821	1652	2221	408	1249	662
jgi.p|YarlipO1F2|225528	72	19	48	125	65	71	94	425	320	79	243	226
jgi.p|YarlipO1F2|225529	3888	1047	2681	786	2635	655	3491	1636	2786	268	800	397
jgi.p|YarlipO1F2|225530	820	276	803	945	704	481	86	459	314	719	2532	1618
jgi.p|YarlipO1F2|225531	998	478	999	434	671	277	245	148	174	123	255	146
jgi.p|YarlipO1F2|225535	966	189	702	1563	1132	804	1669	1682	2163	857	1955	1123
jgi.p|YarlipO1F2|225538	505	225	575	612	428	303	1194	660	1012	400	682	429
jgi.p|YarlipO1F2|225541	1599	815	1994	1465	1386	832	854	670	926	975	2350	1436
jgi.p|YarlipO1F2|225542	645	408	910	216	500	165	316	325	418	228	515	280
jgi.p|YarlipO1F2|225547	83	50	104	31	21	14	48	143	101	17	29	22
jgi.p|YarlipO1F2|225548	59	9	37	160	54	62	351	327	513	89	288	144
jgi.p|YarlipO1F2|225550	609	179	529	521	584	279	757	664	886	431	975	570
jgi.p|YarlipO1F2|225551	2508	1621	3443	1688	2322	919	1186	4193	4347	1149	3140	1842
jgi.p|YarlipO1F2|225552	2445	618	2312	3592	2118	1578	1546	383	724	1981	3705	2394
jgi.p|YarlipO1F2|225553	975	549	1101	411	849	299	417	233	291	218	514	322
jgi.p|YarlipO1F2|225554	403	130	387	403	261	194	351	656	811	207	463	301
jgi.p|YarlipO1F2|225555	11	5	18	15	11	7	16	8	12	11	12	18
jgi.p|YarlipO1F2|225556	2184	965	2320	1660	1773	1111	1438	1174	1696	821	1693	978
jgi.p|YarlipO1F2|225558	1881	224	1182	3136	1943	1492	2720	7052	7774	2625	6390	3424
jgi.p|YarlipO1F2|225559	416	288	567	200	318	138	114	45	71	130	335	182
jgi.p|YarlipO1F2|225561	365	177	481	129	180	114	154	265	251	83	198	141
jgi.p|YarlipO1F2|225563	1412	662	1725	897	984	525	556	1510	1486	568	1424	856
jgi.p|YarlipO1F2|225564	2245	1247	2602	1939	1909	914	1114	4477	4526	1458	3796	2303
jgi.p|YarlipO1F2|225566	366	120	312	484	359	249	625	871	1097	344	725	439
jgi.p|YarlipO1F2|225567	7	2	3	2	5	2	2	2	2	2	5	4
jgi.p|YarlipO1F2|225569	339	81	270	301	376	204	304	992	1010	347	852	491
jgi.p|YarlipO1F2|225570	223	19	132	192	117	129	61	1	1	28	30	30
jgi.p|YarlipO1F2|225571	477	159	503	474	397	239	328	278	414	318	579	365
jgi.p|YarlipO1F2|225572	33858	16851	35959	8122	27920	7720	8090	7396	8583	3454	9248	5063
jgi.p|YarlipO1F2|225574	16140	8426	19224	6266	12446	4695	4434	13590	9883	2993	7422	4240
jgi.p|YarlipO1F2|225576	597	172	585	418	594	270	678	995	1172	283	643	395
jgi.p|YarlipO1F2|225579	154	74	211	160	124	88	107	62	84	90	203	101
jgi.p|YarlipO1F2|225580	1064	422	1236	751	919	471	635	312	445	380	844	455
jgi.p|YarlipO1F2|225581	2161	587	1881	1603	1828	1040	988	1986	2398	1018	3165	1738
jgi.p|YarlipO1F2|225584	9664	764	4513	18290	12255	10366	15396	14636	21373	15460	32447	16881
jgi.p|YarlipO1F2|225588	0	0	0	0	0	0	0	0	0	1	0	0
jgi.p|YarlipO1F2|225590	239	65	220	244	223	148	363	487	643	181	686	365
jgi.p|YarlipO1F2|225591	3137	510	2254	4041	2265	2006	274	158	284	1384	2107	1274
jgi.p|YarlipO1F2|225592	2256	814	2382	1993	1682	1205	806	734	1150	1093	2415	1536
jgi.p|YarlipO1F2|225596	466	71	361	510	426	265	665	1168	1479	365	841	496
jgi.p|YarlipO1F2|225598	1779	381	1412	2750	2086	1271	3422	7577	7556	1817	4510	2739
jgi.p|YarlipO1F2|225600	201	63	146	351	196	176	47	662	255	259	469	208
jgi.p|YarlipO1F2|225602	221	84	214	284	278	158	434	544	834	218	690	414
jgi.p|YarlipO1F2|225604	108	49	146	134	114	54	134	78	111	96	297	119
jgi.p|YarlipO1F2|225605	6038	3273	7071	3579	5100	2166	3685	5237	5735	1988	3924	2347
jgi.p|YarlipO1F2|225607	753	799	1230	480	252	168	202	506	566	174	242	102
jgi.p|YarlipO1F2|225609	779	270	840	598	717	295	798	513	716	249	724	492
jgi.p|YarlipO1F2|225616	1417	863	1822	2370	1461	884	1688	3099	3575	1538	3405	1931
jgi.p|YarlipO1F2|225629	61	18	43	26	45	22	90	34	35	7	22	21
jgi.p|YarlipO1F2|225631	3802	665	2559	4425	3627	2206	2950	9662	7030	2614	5087	3034
jgi.p|YarlipO1F2|225635	26954	3333	21651	15318	26607	11175	14266	7212	10465	9102	22833	13490
jgi.p|YarlipO1F2|225647	3838	1340	3912	3041	2938	1807	2017	1971	2867	1601	3922	2412
jgi.p|YarlipO1F2|225662	4588	2172	5276	1351	3202	1081	1005	1767	1842	700	1329	652
jgi.p|YarlipO1F2|225665	298	49	227	488	261	209	437	693	739	300	703	475
jgi.p|YarlipO1F2|225667	1440	724	1633	1575	1549	719	1912	3657	5463	1099	2787	1648
jgi.p|YarlipO1F2|225669	1909	450	1435	398	1002	319	1164	2112	2617	34	132	76
jgi.p|YarlipO1F2|225670	50	19	38	26	27	12	27	35	39	18	60	29
jgi.p|YarlipO1F2|225672	2955	503	1939	3091	3412	1646	2256	2502	3442	2006	3821	1958
jgi.p|YarlipO1F2|225675	8270	2291	7412	11741	8611	5713	7247	18926	20158	7400	16692	9918
jgi.p|YarlipO1F2|225676	1706	621	2006	1175	1232	862	547	285	449	623	1608	971
jgi.p|YarlipO1F2|225677	2615	901	2402	3859	2531	1829	3543	9492	10275	2978	7227	4705
jgi.p|YarlipO1F2|225679	2790	731	2526	2250	2087	1454	1267	2046	1715	1202	2993	1961
jgi.p|YarlipO1F2|225681	442	195	452	327	292	190	353	206	281	63	117	87
jgi.p|YarlipO1F2|225684	547	215	593	416	417	225	441	1031	914	252	821	574
jgi.p|YarlipO1F2|225685	447	194	522	466	472	237	427	1503	1390	329	1506	896
jgi.p|YarlipO1F2|225686	389	253	514	279	324	159	307	1316	1065	341	1642	1020
jgi.p|YarlipO1F2|225688	969	242	835	1188	791	574	1070	7950	5628	884	2977	1594
jgi.p|YarlipO1F2|225691	801	345	874	822	833	453	797	2267	1897	567	1390	915
jgi.p|YarlipO1F2|225692	382	238	454	232	281	136	88	32	37	150	320	175
jgi.p|YarlipO1F2|225693	43822	18806	43310	15778	46048	14886	25316	14771	13656	6758	16592	9381
jgi.p|YarlipO1F2|225696	84792	30837	76124	44694	75912	31399	32717	58728	47951	19631	48935	30887
jgi.p|YarlipO1F2|225714	562	169	392	924	936	525	1302	739	1137	381	999	723
jgi.p|YarlipO1F2|225717	217	5	80	561	91	282	19	5	12	642	1931	1427
jgi.p|YarlipO1F2|225720	693	184	547	871	775	437	850	2310	2095	558	1567	912
jgi.p|YarlipO1F2|225721	692	380	902	595	524	328	393	693	798	370	809	511
jgi.p|YarlipO1F2|225722	209	121	328	116	202	85	163	126	194	100	314	181
jgi.p|YarlipO1F2|225723	465	142	490	325	443	211	282	501	625	145	321	247
jgi.p|YarlipO1F2|225725	827	563	1132	457	661	240	824	2053	2154	285	552	344
jgi.p|YarlipO1F2|225726	446	401	682	310	320	180	234	212	283	243	613	371
jgi.p|YarlipO1F2|225733	0	2	2	0	0	0	0	0	0	0	2	0
jgi.p|YarlipO1F2|225735	4211	1455	4479	4384	3891	2307	2269	4023	4136	1975	4742	3103
jgi.p|YarlipO1F2|225736	2174	1450	3233	984	1379	736	713	1162	1511	570	1339	783
